"graph.class.parameter","vertex.entropy","degree.entropy","betweenness.entropy","clustering.coefficient.entropy","sd.vertex.entropy","sd.degree.entropy","sd.betweenness.entropy","sd.clustering.coefficient.entropy","d.degree","d.betweenness","d.clustering.coefficient","sd.degree","sd.betweenness","sd.clustering.coefficient","graph.class.name", "num.nodes"
0.01,0.941686812801991,3.10889018046056,3.27046310617969,3.32937009398329,0.042566289112645,0.213296657388105,0.0664824843954615,0.268030768100211,48.30356,2839.04832,0.065708869073426,20.0613367297981,5599.29571185285,0.0294019946026047,"forest.fire", 1000
0.0129292929292929,0.941593452617694,3.10760080037215,3.26927074612502,3.33252834556243,0.0430819679670971,0.211531176187677,0.0660755947827043,0.26791606822004,48.58172,2870.35636,0.0667410064652241,20.1995019676539,5691.27302462568,0.0300307151234546,"forest.fire", 1000
0.0158585858585859,0.941657237350656,3.11033865505911,3.2704435909202,3.33594454632698,0.0435357051600686,0.212994954022797,0.0662765868374705,0.247725165449452,48.86288,2846.93988,0.067560288775038,20.34945194814,5656.40558963011,0.03020850240381,"forest.fire", 1000
0.0187878787878788,0.941978021868423,3.10948117223898,3.27162647595669,3.3443379847298,0.0420764036162613,0.212217317624842,0.0692193087570557,0.215012678921249,49.14208,2865.76282,0.0685589855227186,20.4630123020758,5650.26672168563,0.0308873166806807,"forest.fire", 1000
0.0217171717171717,0.9422928465137,3.113829725441,3.2702745266637,3.34925829771708,0.0412244097737592,0.207812473878399,0.0692429575306232,0.190567756124365,49.45024,2848.45484,0.0697253088121809,20.6360367373392,5723.4917466711,0.0314225249467338,"forest.fire", 1000
0.0246464646464646,0.942236356310472,3.11362367854604,3.27037926713695,3.34821057217304,0.0421306961672531,0.205753116781364,0.0648950566554048,0.196217994358073,49.73184,2865.52074,0.0705866136596495,20.7452266516317,5640.76190280434,0.0315354373593967,"forest.fire", 1000
0.0275757575757576,0.942114125097055,3.11610335897245,3.27082856507812,3.35384275166717,0.0427164817329424,0.203394140219211,0.0626921054574473,0.162138680509484,50.01432,2871.10812,0.0720947371068399,20.9120371549783,5646.25075827821,0.0331671086243396,"forest.fire", 1000
0.0305050505050505,0.942478694754107,3.1177755188742,3.27213763143707,3.35029383758669,0.0424279935664456,0.204949062832839,0.0607536558917161,0.186090784408542,50.29664,2859.34352,0.0724859286311896,21.0318597772756,5695.45730857339,0.0324661360762892,"forest.fire", 1000
0.0334343434343434,0.942245809165839,3.1185979495475,3.27061937411635,3.35281617793322,0.0431639987055793,0.204294264618866,0.0681413072933766,0.167611250334439,50.60436,2845.0831,0.0737233171793315,21.2018717418244,5611.33310798947,0.0328801537212211,"forest.fire", 1000
0.0363636363636364,0.942614221408705,3.11801703507925,3.27016559887928,3.35545330268755,0.0422593030285438,0.200685512653338,0.0687236559630907,0.172439583699594,50.91432,2849.91146,0.0744341234970623,21.3877770995804,5736.26095355724,0.0328949328210408,"forest.fire", 1000
0.0392929292929293,0.942480644473637,3.12469513289357,3.27203471330794,3.35649876799131,0.0420412774958362,0.195866258579411,0.0640714239703856,0.155413953303842,51.28432,2864.77626,0.0762315056097535,21.5832883612147,5754.64273399848,0.0337901863774511,"forest.fire", 1000
0.0422222222222222,0.94277498846795,3.11924459727269,3.2708488916093,3.35446274830975,0.0416983922452743,0.198112142070276,0.0675871491598699,0.16689096428672,51.60852,2844.97256,0.0768419819315953,21.7371293521906,5634.10045497707,0.0337413328364621,"forest.fire", 1000
