"graph.class.parameter","vertex.entropy","degree.entropy","betweenness.entropy","clustering.coefficient.entropy","sd.vertex.entropy","sd.degree.entropy","sd.betweenness.entropy","sd.clustering.coefficient.entropy","d.degree","d.betweenness","d.clustering.coefficient","sd.degree","sd.betweenness","sd.clustering.coefficient","graph.class.name", "num.nodes"
0.001,0.911944152069889,0.11197030437761,3.1244724682479,3.22535307732899,0.0462034049287584,0.165312016240162,0.067163565104414,0.0114876173219457,8,108.8948,0.63938253968254,0.0753850751738578,120.184380621346,0.0112341866209073,"small.world", 50
0.00149494949494949,0.909719430298964,0.158685511166798,3.11293800920299,3.22569985212925,0.0475377772386481,0.21621486622008,0.0772791483260361,0.0157848232341098,8,106.6044,0.637079365079365,0.101173592217643,114.671824915099,0.015865355226524,"small.world", 50
0.00198989898989899,0.912237747448782,0.175163435180696,3.14394620697232,3.2289406011503,0.0450113173552525,0.199103920337762,0.0573495923048065,0.0139693294015243,8,103.8788,0.636865079365079,0.114910076895538,112.55652998527,0.0176574250273816,"small.world", 50
0.00248484848484848,0.910215904944452,0.227284242256921,3.13104788570805,3.23130948866428,0.0471317732671017,0.177174621296188,0.0628481196122319,0.0125210602595036,8,105.9252,0.636142857142857,0.152054406755668,114.558215600417,0.021831178926216,"small.world", 50
0.00297979797979798,0.911641184179234,0.282236854263752,3.13971377232982,3.23336694760151,0.0461244685550672,0.202757313701357,0.0586963168652717,0.0133113311231665,8,105.4196,0.633606349206349,0.179744735266688,116.067565291365,0.0263445786787707,"small.world", 50
0.00347474747474748,0.912360787644421,0.346183974139963,3.1431648221075,3.24009684442491,0.0464731820214159,0.254472794911156,0.0675005343100463,0.0162199056007902,8,103.706,0.62978253968254,0.205430990506314,110.260344477789,0.0312987275877857,"small.world", 50
0.00396969696969697,0.912215008650396,0.356705498270934,3.14188975241903,3.23812215167949,0.0451144982451278,0.240495143178042,0.0665629228388043,0.0192134558903704,8,100.7524,0.630289206349206,0.218058239192643,111.891237730502,0.0324454725302963,"small.world", 50
0.00446464646464646,0.909592447688857,0.360027901978533,3.13202385322374,3.23844300382656,0.047693717442827,0.268034772062128,0.0691939954196907,0.0200793381135552,8,103.5952,0.628931746031746,0.215132770884035,114.847124143658,0.0325967987586585,"small.world", 50
0.00495959595959596,0.911596026511538,0.363212241219408,3.14492540789639,3.23816788736492,0.0468569358847066,0.265456831402024,0.067155652456154,0.0158980399534873,8,101.2956,0.630224761904762,0.215430685496581,113.870457240425,0.031645252231456,"small.world", 50
0.00545454545454545,0.912237294171628,0.466955630410296,3.14002609981488,3.24618244488616,0.046604831133486,0.242911688864241,0.0663884141119454,0.0220154852280529,8,101.2828,0.62454126984127,0.272689541663015,110.902724916658,0.0414830922735651,"small.world", 50
0.00594949494949495,0.908107936856003,0.515512167216459,3.15101163091785,3.24476847861212,0.0482440977760321,0.278653119152592,0.0572456548653407,0.0215200799790228,8,102.0284,0.62146126984127,0.294449524538639,113.333553723875,0.0448344957798158,"small.world", 50
0.00644444444444444,0.908947927175564,0.548955823713134,3.14827149303632,3.24832263972481,0.0477025243175757,0.262296284921561,0.0711440244475239,0.0235131254284608,8,101.3712,0.621462222222222,0.302102691999497,111.381537667083,0.0456948648295233,"small.world", 50
0.00693939393939394,0.91147511558408,0.493885480561654,3.13334262504193,3.24817825343205,0.0466305021169095,0.249217557941915,0.0915895302424441,0.0229258306701972,8,98.1152,0.624805079365079,0.281595801130522,110.36795517106,0.0411656024045762,"small.world", 50
0.00743434343434343,0.910443877889037,0.59599699226969,3.13916751388606,3.24686024259272,0.0463687621558804,0.269493229917259,0.0580161575783072,0.0187835986107775,8,99.7484,0.61890380952381,0.325111679486496,108.339066335183,0.0482672089427367,"small.world", 50
0.00792929292929293,0.91123230564924,0.593008515511532,3.1385263430194,3.25193510727531,0.0452780235635218,0.239764820404356,0.058887560415743,0.018778222247556,8,98.8556,0.618446984126984,0.328587692846806,108.038958829702,0.0487803417647254,"small.world", 50
0.00842424242424242,0.912938458737589,0.638749117143762,3.13636593143528,3.24985233291403,0.0457196455994985,0.262358405574902,0.0643252343545325,0.0217459966173215,8,96.8608,0.616325512265512,0.350624497285188,106.560123399633,0.0512385766135235,"small.world", 50
0.00891919191919192,0.911335441532949,0.645302560795369,3.133265833187,3.25262117374563,0.0456918142506028,0.268854680745311,0.0576276945685328,0.0227713472267307,8,96.5856,0.61354,0.348581353710044,106.229376806537,0.0527182365882844,"small.world", 50
0.00941414141414141,0.909473160988356,0.675070982039776,3.13937933983612,3.24969039661018,0.048532548494516,0.251159048790072,0.0666525130182323,0.0256634856923236,8,97.2228,0.612956190476191,0.359865741644577,108.775124283664,0.0529714099370184,"small.world", 50
0.00990909090909091,0.911627828603021,0.736929335269188,3.15257538621051,3.25303116403387,0.0448604657339774,0.267314695803129,0.0590456130240689,0.0272571693023202,8,94.994,0.611393015873016,0.38652364119683,104.114895142276,0.0560254960137865,"small.world", 50
0.0104040404040404,0.91350728177439,0.769685875061583,3.14314833470847,3.25387309074473,0.0459867198088062,0.26540041339162,0.0570829928165132,0.0191919307979054,8,92.9368,0.608663809523809,0.399743092215046,99.9155849337217,0.058005206789128,"small.world", 50
0.0108989898989899,0.911564301806668,0.754776217704477,3.13667893667413,3.25445494172703,0.0453913961274354,0.351605791605582,0.0684479011242922,0.023923555375301,8,95.3476,0.607876507936508,0.393109703892324,104.758912396068,0.0566837799891111,"small.world", 50
0.0113939393939394,0.911742409277295,0.851500533112036,3.15415582880427,3.25671179584115,0.046688284585065,0.245703968892712,0.0577004948645453,0.0239800368940495,8,94.3556,0.603661904761905,0.431849116886328,104.552220255085,0.0629772144129447,"small.world", 50
0.0118888888888889,0.913469644333016,0.815621453061623,3.14361440338978,3.26090686671667,0.044443548051523,0.293689174775363,0.0642943195790235,0.0232653984046595,8,95.814,0.605324242424242,0.417108523771063,107.665976650864,0.0613006757861345,"small.world", 50
0.0123838383838384,0.909924756803384,0.822269565583666,3.14100590953701,3.25500288007106,0.0472722058852236,0.291990797357107,0.0584423779767537,0.0299905887801669,8,93.7096,0.60422253968254,0.417941817978732,106.931413764639,0.0606462560141945,"small.world", 50
0.0128787878787879,0.910817399288035,0.833098786684506,3.14827614774394,3.25940231781261,0.045937121819193,0.240228079807514,0.067755561083224,0.0215320361809924,8,92.7232,0.604435873015873,0.420856865963447,105.529406852836,0.0635593769241586,"small.world", 50
